streamerId,install_date,registration_date,gender,streamer_type,followers,coins_earned_all_time,avg_stream_duration,avg_watchers_per_stream,avg_earned_coins_per_stream
6306d97d0632b34e5f2ff8e6,2022-08-25,2022-08-25,male,Individual,2,0,3,9,0
6337e4a708aa4f2581ac7b1d,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1.5,1,0
62ba7b5af608bfe111b854d5,2022-06-28,2022-07-26,iPreferNotToSay,Individual,18,0,1.8,16.2,0
62afa5c67a0cc55f9a531883,2022-06-19,2022-06-19,female,Individual,1,0,1,0.5,0
6338b83e08aa4f2581acb40c,2022-10-01,2022-10-01,male,Individual,,0,1.5,3,0
633a34a008aa4f2581ad21f5,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,1,0
6338d6c908aa4f2581acbc76,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,2,0
633956e194c9c82f2a4a163e,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,1,0
63387c4a94c9c82f2a49c80e,2022-10-01,2022-10-01,female,Individual,6,0,2,20.5,0
6338ab8408aa4f2581acaf69,2022-10-01,2022-10-01,female,Individual,8,0,1.5,12.5,0
6338454794c9c82f2a49b777,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1.5,1.5,0
6338174708aa4f2581ac8319,2022-10-01,2022-10-01,female,Individual,3,0,1,6,0
6339654c94c9c82f2a4a190f,2022-10-02,2022-10-02,male,Individual,1,0,2,7,0
633b6d7208aa4f2581ad773c,2022-10-03,2022-10-03,iPreferNotToSay,Individual,1,0,1,0,0
62beeed8a9e3d6a5e7d5b785,2022-07-01,2022-07-01,female,Official,10355,25885,16.99,93.33,76.43
62969197f5953b381b52e806,2022-05-31,2022-05-31,iPreferNotToSay,Individual,20,0,1.5,6.5,0
631f4a72e5b482863742759f,2022-09-12,2022-09-12,male,Individual,144,340,4.41,20.59,4.48
630ca618bea98e1b33fd19d2,2022-08-29,2022-08-29,iPreferNotToSay,Official,136,675,2.3,13.51,10.82
630d78eab5f7721ca66a65ba,2022-08-30,2022-08-30,female,Official,7245,72359,1.39,6.69,8.42
6338a00b94c9c82f2a49d318,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
6337b65794c9c82f2a4996bb,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,14,65,0
626550174b1e919f6e0d231c,2022-04-24,2022-04-24,female,Official,36641,47737,4.06,37.6,17.62
6338e23894c9c82f2a49e5ab,2022-10-02,2022-10-02,iPreferNotToSay,Individual,8,0,5,34,0
6338915c08aa4f2581aca6d5,2022-10-01,2022-10-01,female,Individual,63,7,10,118,2.33
63388acd94c9c82f2a49cc77,2022-10-01,2022-10-01,male,Individual,1,0,10,65,0
63108267f613bec64fb60dc1,2022-09-01,2022-09-01,female,Individual,796,2700,10.67,86.27,76.47
6337e8bf08aa4f2581ac7ba0,2022-10-01,2022-10-01,male,Individual,21,0,7,46,0
6337f95608aa4f2581ac7df9,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,2,7,0
62ace19731a8cf62a6a8959f,2022-06-17,2022-06-17,female,Official,18984,75712,23.46,202.27,195.92
6338ba2794c9c82f2a49dc12,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
633ade6094c9c82f2a4a818c,2022-10-03,2022-10-03,female,Individual,9,0,3,18.33,0
6338aa7994c9c82f2a49d61f,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1.38,13.5,0
63397e3694c9c82f2a4a1e1e,2022-10-02,2022-10-02,male,Individual,,0,4,12,0
6333a4f13750b174b85c4341,2022-09-28,2022-10-03,female,Individual,52,0,2.83,28.42,0
633afd2a08aa4f2581ad5544,2022-10-03,2022-10-03,male,Individual,,0,8,35,0
62bd34c702608121bd916a65,2022-06-30,2022-06-30,female,Official,11555,34816,5.06,39.62,18.83
6338090594c9c82f2a49a870,2022-10-01,2022-10-01,iPreferNotToSay,Individual,3,0,3,29,0
6250a534c0dc55fb5cadec04,2022-04-08,2022-04-08,female,Official,16455,40275,11.07,93.45,47.4
632a21daf4d17ad44231dfde,2022-09-20,2022-09-20,female,Individual,1,0,5,16.67,0
6337c61b08aa4f2581ac7335,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,3.5,11.75,0
63390af408aa4f2581accac6,2022-10-02,2022-10-02,iPreferNotToSay,Individual,143,137,11.88,101.62,5.71
62d9c34e755b085bd20be40b,2022-07-21,2022-07-21,female,Individual,680,2713,6.2,55.11,20.95
632c6e9ef4d17a4b4032acec,2022-09-22,2022-09-22,iPreferNotToSay,Individual,2,0,1,2,0
6336d3f630b4f027e73af24a,2022-09-30,2022-09-30,female,Official,204,772,6.78,34.31,14.3
633a781408aa4f2581ad37cc,2022-10-03,2022-10-03,male,Individual,,0,1,1,0
6336618138c52fb3346eaa23,2022-09-30,2022-09-30,male,Individual,,0,2.4,8.6,0
633ad5b808aa4f2581ad4c67,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,2,8,0
6338f6f594c9c82f2a49eb95,2022-10-02,2022-10-02,female,Individual,,0,5,59,0
63388b0308aa4f2581aca4c0,2022-10-01,2022-10-01,male,Individual,,0,5,31,0
62a4c4a9b7c379bf98afbf21,2022-06-11,2022-06-11,iPreferNotToSay,Official,19273,57641,3.56,25.41,24.37
6338b1fc08aa4f2581acb231,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
6338b99e94c9c82f2a49dbf8,2022-10-01,2022-10-01,female,Individual,,0,1,1,0
6338df6208aa4f2581acbee3,2022-10-02,2022-10-02,male,Individual,,0,2.83,6.83,0
63398cde08aa4f2581ace9f0,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
633a82da94c9c82f2a4a6cdf,2022-10-03,2022-10-03,male,Individual,,0,3.5,3.5,0
63342fe9d177d1553706d014,2022-09-28,2022-09-28,iPreferNotToSay,Individual,1,0,1.8,2,0
63378c6f94c9c82f2a498b9f,2022-10-01,2022-10-01,female,Individual,,0,1,2,0
63278cc5fafcf171df1f7eaf,2022-09-18,2022-10-02,iPreferNotToSay,Individual,,0,1,5,0
629bae5003012001653d1393,2022-06-04,2022-06-04,male,Individual,7,0,2,11,0
6338021994c9c82f2a49a70c,2022-10-01,2022-10-01,male,Individual,,0,1,9,0
6339406108aa4f2581acda88,2022-10-02,2022-10-02,male,Individual,1,0,7,37,0
6338a24f08aa4f2581acac8c,2022-10-01,2022-10-01,iPreferNotToSay,Individual,1,0,1,1,0
6310fbb4df484267fd67487c,2022-09-01,2022-09-10,female,Individual,227,40,7.07,40.32,1.92
624f2d7cc0dc55472aacf6eb,2022-04-07,2022-04-07,female,Official,15040,14407,22.84,282.27,68.94
6255bd85b215218b630d1a2f,2022-04-12,2022-04-12,male,Individual,1,0,1,3,0
632d3ee9b3a133883ce4482d,2022-09-23,2022-09-23,female,Individual,192,116,18.62,131,25
630e83d336b95f58c90526d5,2022-08-30,2022-08-30,female,Official,1375,22153,8.96,51.61,161.51
633a3dba08aa4f2581ad281e,2022-10-03,2022-10-03,male,Individual,1,0,4,22,0
629f3857f5953b2a5d568332,2022-06-07,2022-06-07,male,Individual,11,0,1.5,4.5,0
63383c8708aa4f2581ac8cc5,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,0,0
6330a32c3750b151df5b6829,2022-09-25,2022-09-25,female,Individual,831,3129,10.04,62.24,22.34
630cba5c44af595323cf4a75,2022-08-29,2022-08-29,female,Official,74572,659354,6.18,58.82,100.74
62bdc96402608123bb91954e,2022-06-30,2022-06-30,female,Official,14706,77226,2.7,23.12,23.89
6339b82108aa4f2581acf4ca,2022-10-02,2022-10-02,iPreferNotToSay,Individual,13,7,4,42,3.5
63398c0094c9c82f2a4a2205,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,3,0
62d01d650e91c24ae1678bcd,2022-07-14,2022-07-14,female,Official,12223,41420,19.16,81.82,101.78
6334e1e938c52fb3346e7627,2022-09-29,2022-09-29,female,Official,,155,23.12,87.62,19.38
6338574708aa4f2581ac941e,2022-10-01,2022-10-01,male,Individual,,0,7,18,0
6339f78308aa4f2581ad0e9e,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
633afa0394c9c82f2a4a8742,2022-10-03,2022-10-03,female,Individual,505,1934,27.95,209.41,52.27
6337e99c94c9c82f2a49a35a,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,0,0
62631da4d93c1a4943c76efb,2022-04-22,2022-04-22,male,Individual,,0,1,3,0
633721b408aa4f2581ac3c8c,2022-09-30,2022-09-30,iPreferNotToSay,Individual,1,0,8.33,15.67,0
62ea2b9c6302a736a953a5ed,2022-08-03,2022-08-03,female,Official,57523,303841,13.95,166.7,200.53
62ae6d9231a8cfc452a90f73,2022-06-19,2022-06-19,female,Individual,5,0,2.14,12.57,0
6336df9938c52fb3346eb707,2022-09-30,2022-09-30,female,Official,159,70,10.84,89.16,3.68
633b5c0408aa4f2581ad7200,2022-10-03,2022-10-03,female,Individual,19,0,8.78,23.52,0
6318741fe5b482047b406822,2022-09-07,2022-09-07,male,Individual,1,0,3.6,18.8,0
63382a3c08aa4f2581ac8794,2022-10-01,2022-10-01,female,Individual,1,0,8,57,0
6338fe9108aa4f2581acc80a,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,13,0
62a4d9b4b7c37978d7afd857,2022-06-11,2022-07-29,female,Official,42828,200863,3.16,23.46,80.88
633ab59e94c9c82f2a4a7840,2022-10-03,2022-10-03,male,Individual,,0,1,3,0
6339ceb208aa4f2581acfc3c,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
633a04af08aa4f2581ad141b,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,2,11,0
633900a208aa4f2581acc87b,2022-10-02,2022-10-02,female,Individual,1,0,2,30,0
62b6658d987d64d7855ee360,2022-06-25,2022-06-25,female,Official,2339,34221,53.14,172.47,301.78
6339dcab08aa4f2581ad0191,2022-10-02,2022-10-02,female,Individual,,0,1,10,0
63343302d177d1dcdc06d061,2022-09-28,2022-09-28,female,Official,981,10022,18.41,159.32,140.86
6338c94894c9c82f2a49e00f,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
633b66a808aa4f2581ad757b,2022-10-03,2022-10-03,female,Individual,157,304,12.75,121.38,38
63161bf9f613be5b78b76125,2022-09-05,2022-09-05,female,Individual,73,0,6.17,59.5,0
6325df09fafcf18a541eea63,2022-09-17,2022-09-17,iPreferNotToSay,Individual,21,0,1.79,10.48,0
632e0e53d177d1423c04ef95,2022-09-23,2022-09-23,female,Individual,3,0,7,46,0
6333e922d177d1f19c06c464,2022-09-28,2022-09-28,iPreferNotToSay,Individual,,0,1,0.25,0
633a150694c9c82f2a4a51d4,2022-10-02,2022-10-02,female,Individual,1008,2747,5.1,62.73,20.05
6338a39d08aa4f2581acacd8,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,0,0
6338208694c9c82f2a49ad74,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
631a73b276635e1b027e616f,2022-09-08,2022-09-08,male,Individual,9,0,1.5,8.5,0
6289d7648da608b74d575324,2022-05-22,2022-05-22,female,Official,11912,9939,21.84,239.8,44.72
63391b4c08aa4f2581accfd7,2022-10-02,2022-10-02,female,Individual,36,21,9.25,93,5.25
62a831c0e7b384b7878949fe,2022-06-14,2022-08-28,iPreferNotToSay,Official,33,693,1.43,11.33,33
63378b6a94c9c82f2a498b76,2022-10-01,2022-10-01,male,Individual,2,0,4,24,0
633b727e94c9c82f2a4aad4a,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,3,0
633a4e6894c9c82f2a4a6134,2022-10-03,2022-10-03,male,Individual,,0,2,9,0
632b0df1fafcf15ad22059ad,2022-09-21,2022-10-03,iPreferNotToSay,Individual,,0,1,1,0
63396e1608aa4f2581ace220,2022-10-02,2022-10-02,female,Official,518,20599,18.82,47.76,124.84
633a8bdc08aa4f2581ad3bff,2022-10-03,2022-10-03,male,Individual,,0,2,6.5,0
62a4fe03b7c379777aafecf2,2022-06-11,2022-06-11,iPreferNotToSay,Individual,65,0,1.57,24.86,0
6337a2c808aa4f2581ac6a52,2022-10-01,2022-10-01,male,Individual,,0,3,10,0
6334ef4d30b4f027e73ab628,2022-09-29,2022-09-29,male,Individual,2,0,2,8.33,0
63398c9694c9c82f2a4a2237,2022-10-02,2022-10-02,female,Official,568,10415,98.04,275.59,385.74
6339a09794c9c82f2a4a2626,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1.5,3,0
63389a4208aa4f2581acaa07,2022-10-01,2022-10-01,female,Individual,8,0,2,28,0
63396ce694c9c82f2a4a1a56,2022-10-02,2022-10-02,female,Official,194,1077,8.23,87.38,41.42
6339e64094c9c82f2a4a3e26,2022-10-02,2022-10-02,male,Individual,,0,1,1,0
62813cb2c219b64d51d30687,2022-05-15,2022-05-15,iPreferNotToSay,Individual,96,0,2.8,8.8,0
62b0df31f4e06663cb201159,2022-06-20,2022-06-20,female,Official,13433,18507,6.97,79.43,39.47
62fc2cfeab766d09d1f68970,2022-08-16,2022-08-16,male,Individual,4,0,2,22,0
6339834394c9c82f2a4a1f64,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,5,31,0
630ea1a236b95fc067053423,2022-08-30,2022-08-30,female,Official,261,10,44.5,343.07,2.5
625c55763552dba29bc1eb1d,2022-04-17,2022-05-01,female,Individual,11,0,1,4,0
6338b1e108aa4f2581acb227,2022-10-01,2022-10-01,male,Individual,,0,1,10,0
628caefe89a181f7093a99e2,2022-05-24,2022-05-24,male,Individual,,0,1.43,2.29,0
632b85d2fafcf1349b207b2c,2022-09-21,2022-09-21,iPreferNotToSay,Individual,34,0,4.6,38,0
6339d1d508aa4f2581acfdb0,2022-10-02,2022-10-02,male,Individual,3,0,7.4,62,0
6338e0d794c9c82f2a49e54e,2022-10-02,2022-10-02,female,Individual,81,0,4.89,47.56,0
630f815af613be4e8fb5d674,2022-08-31,2022-08-31,female,Official,1613,3165,6,44.08,23.06
62e458d2a51fb8b544899ac4,2022-07-29,2022-07-29,male,Individual,,0,1,1,0
63215fac76635e534180d033,2022-09-14,2022-09-14,male,Individual,2,0,14,74,0
63374e6494c9c82f2a49774b,2022-09-30,2022-09-30,iPreferNotToSay,Individual,203,212,11.46,115.15,16.31
6246e143ed27fe2d82758395,2022-04-01,2022-04-01,iPreferNotToSay,Individual,10,0,1,1,0
633860e708aa4f2581ac9689,2022-10-01,2022-10-01,male,Individual,,0,1,6,0
6339ea3294c9c82f2a4a3f9d,2022-10-02,2022-10-02,female,Individual,,0,1,1,0
630db3bbb5f772a5436a6d3f,2022-08-30,2022-08-30,female,Official,3283,31821,66.93,187.8,467.34
62cf7b5990478aa6ecb55f6c,2022-07-14,2022-07-14,male,Individual,,0,1,0,0
6338af5594c9c82f2a49d832,2022-10-01,2022-10-01,male,Individual,2,0,2,10.5,0
633318353750b163345bfbc9,2022-09-27,2022-09-27,iPreferNotToSay,Individual,84,6,10.14,74.57,3
